Station,Date,Salinity,Temperature,Chlorophyll_a,Turbidity,Density,Pressure
MO,2023-02-15,33.67,6.544,0,0.01,26.457,5.16
MO,2023-02-15,33.68,6.549,0,0.01,26.462,5.19
MO,2023-02-15,33.71,6.554,0,0.01,26.486,5.76
MO,2023-02-15,33.7,6.557,0,0.01,26.482,5.51
MO,2023-02-15,33.71,6.564,0,0.01,26.489,6.54
MO,2023-02-15,33.71,6.565,0,0.01,26.487,6.37
MO,2023-02-15,33.71,6.575,0,0.01,26.488,6.72
MO,2023-02-15,33.72,6.581,0,0.01,26.502,7.04
MO,2023-02-15,33.7,6.592,0,0.01,26.484,7.3
MO,2023-02-15,33.7,6.601,0,0.01,26.485,7.5
MO,2023-02-15,33.72,6.613,0,0.01,26.501,7.65
MO,2023-02-15,33.73,6.619,0,0.01,26.507,8.22
MO,2023-02-15,33.72,6.63,0,0.01,26.498,8.42
MO,2023-02-15,33.71,6.636,0,0.01,26.493,8.54
MO,2023-02-15,33.73,6.652,0,0.01,26.507,9.17
MO,2023-02-15,33.71,6.658,0,0.01,26.494,9.5
MO,2023-02-15,33.76,6.665,0,0.01,26.532,9.53
MO,2023-02-15,33.75,6.673,0,0.01,26.526,9.95
MO,2023-02-15,33.74,6.681,0,0.01,26.522,10.6
MO,2023-02-15,33.73,6.683,0,0.01,26.511,10.54
MO,2023-02-15,33.74,6.689,0,0.01,26.516,11.09
MO,2023-02-15,33.76,6.692,0,0.01,26.533,11.55
MO,2023-02-15,33.76,6.694,0,0.01,26.541,11.87
MO,2023-02-15,33.75,6.706,0,0.01,26.532,12.38
MO,2023-02-15,33.78,6.723,0,0.01,26.553,12.64
MO,2023-02-15,33.76,6.731,0,0.01,26.539,13.11
MO,2023-02-15,33.78,6.744,0,0.01,26.553,13.01
MO,2023-02-15,33.77,6.754,0,0.01,26.548,13.92
MO,2023-02-15,33.79,6.76,0,0.01,26.559,13.83
MO,2023-02-15,33.8,6.761,0,0.01,26.568,14.14
MO,2023-02-15,33.81,6.75,0,0.01,26.575,13.29
MO,2023-02-15,33.81,6.752,0,0.01,26.573,13.33
MO,2023-02-15,33.8,6.737,0,0.01,26.567,12.91
MO,2023-02-15,33.77,6.732,0,0.01,26.546,12.82
MO,2023-02-15,33.8,6.722,0,0.01,26.57,12.38
MO,2023-02-15,33.76,6.718,0,0.01,26.539,12.37
MO,2023-02-15,33.78,6.704,0,0.01,26.55,11.86
MO,2023-02-15,33.75,6.705,0,0.01,26.532,12.12
MO,2023-02-15,33.75,6.694,0,0.01,26.531,11.41
MO,2023-02-15,33.79,6.694,0,0.01,26.557,11.48
MO,2023-02-15,33.76,6.691,0,0.01,26.533,11.29
MO,2023-02-15,33.76,6.69,0,0.01,26.533,11.06
MO,2023-02-15,33.76,6.683,0,0.01,26.537,10.51
MO,2023-02-15,33.75,6.685,0,0.01,26.527,10.73
MO,2023-02-15,33.76,6.681,0,0.01,26.529,10.25
MO,2023-02-15,33.76,6.678,0,0.01,26.53,9.8
MO,2023-02-15,33.75,6.676,0,0.01,26.524,10.01
MO,2023-02-15,33.75,6.672,0,0.01,26.526,9.63
MO,2023-02-15,33.75,6.663,0,0.01,26.524,9.26
MO,2023-02-15,33.75,6.656,0,0.01,26.52,8.99
MO,2023-02-15,33.72,6.646,0,0.01,26.503,8.97
MO,2023-02-15,33.74,6.642,0,0.01,26.513,8.41
MO,2023-02-15,33.71,6.64,0,0.01,26.49,8.72
MO,2023-02-15,33.73,6.629,0,0.01,26.505,7.81
MO,2023-02-15,33.72,6.632,0,0.01,26.496,8.4
MO,2023-02-15,33.74,6.604,0,0.01,26.517,7.41
MO,2023-02-15,33.73,6.615,0,0.01,26.51,8.05
MO,2023-02-15,33.72,6.588,0,0.01,26.495,7.09
MO,2023-02-15,33.75,6.59,0,0.01,26.521,7.44
MO,2023-02-15,33.7,6.581,0,0.01,26.484,7.08
MO,2023-02-15,33.71,6.58,0,0.01,26.493,6.92
MO,2023-02-15,33.71,6.571,0,0.01,26.491,6.52
MO,2023-02-15,33.7,6.573,0,0.01,26.482,6.78
MO,2023-02-15,33.7,6.567,0,0.01,26.484,6.12
MO,2023-02-15,33.71,6.564,0,0.01,26.488,6.31
MO,2023-02-15,33.7,6.56,0,0.01,26.48,5.79
MO,2023-02-15,33.69,6.561,0,0.01,26.471,5.76
MO,2023-02-15,33.69,6.557,0,0.01,26.473,5.52
MO,2023-02-15,33.67,6.552,0,0.01,26.46,5.5
MO,2023-02-15,33.7,6.545,0,0.01,26.482,5
MO,2023-02-15,33.68,6.545,0,0.01,26.464,5
MO,2023-02-15,33.68,6.551,0,0.01,26.457,4.56
MO,2023-02-15,33.72,6.554,0,0.01,26.49,4.59
MO,2023-02-15,33.68,6.532,0,0.01,26.464,4.27
MO,2023-02-15,33.68,6.532,0,0.01,26.464,4.15
MO,2023-02-15,33.69,6.535,0,0.01,26.469,3.82
MO,2023-02-15,33.68,6.533,0,0.01,26.461,3.7
MO,2023-02-15,33.68,6.533,0,0.01,26.46,3.51
MO,2023-02-15,33.67,6.535,0,0.01,26.448,3.12
MO,2023-02-15,33.69,6.531,0,0.01,26.46,2.88
MO,2023-02-15,33.69,6.53,0,0.01,26.459,2.63
MO,2023-02-15,33.68,6.532,0,0.01,26.457,2.43
MO,2023-02-15,33.68,6.528,0,0.01,26.451,2.25
MO,2023-02-15,33.68,6.525,0,0.01,26.454,2.35
MO,2023-02-15,33.67,6.524,0,0.01,26.443,1.49
MO,2023-02-15,33.68,6.524,0,0.01,26.453,1.8
MO,2023-02-15,33.67,6.524,0,0.01,26.443,1.6
MO,2023-02-15,33.68,6.522,0,0.01,26.452,1.12
MO,2023-02-15,33.68,6.523,0,0.01,26.451,1.13
MO,2023-02-15,33.67,6.517,0,0.01,26.437,0.64
MO,2023-02-15,33.67,6.518,0,0.01,26.435,0.38
MO,2023-02-15,33.61,6.589,0,0.01,26.378,0.12
MO,2023-02-15,33.46,6.795,0,0.01,26.235,0.04
MO,2023-02-15,33.67,6.62,0,0.01,26.419,0.02
MO,2023-02-15,33.7,6.551,0,0.01,26.458,0.61
MO,2023-02-15,33.71,6.537,0,0.01,26.472,0.9
MO,2023-02-15,33.69,6.518,0,0.01,26.455,1.2
MO,2023-02-15,33.7,6.52,0,0.01,26.463,1.44
MO,2023-02-15,33.7,6.521,0,0.01,26.463,1.59
MO,2023-02-15,33.71,6.522,0,0.01,26.472,1.92
MO,2023-02-15,33.68,6.522,0,0.01,26.455,1.88
MO,2023-02-15,33.71,6.522,0,0.01,26.474,2.27
MO,2023-02-15,33.67,6.525,0,0.01,26.447,2.69
MO,2023-02-15,33.7,6.526,0,0.01,26.471,2.53
MO,2023-02-15,33.7,6.53,0,0.01,26.47,3.01
MO,2023-02-15,33.7,6.526,0,0.01,26.474,3.15
MO,2023-02-15,33.7,6.526,0,0.01,26.474,3.24
MO,2023-02-15,33.69,6.525,0,0.01,26.468,3.66
MO,2023-02-15,33.69,6.524,0,0.01,26.47,3.93
MO,2023-02-15,33.67,6.524,0,0.01,26.453,4.01
MO,2023-02-15,33.69,6.525,0,0.01,26.472,4.58
MO,2023-02-15,33.69,6.524,0,0.01,26.472,4.34
MO,2023-02-15,33.7,6.528,0,0.01,26.48,4.91
MO,2023-02-15,33.67,6.531,0,0.01,26.46,5.08
MO,2023-02-15,33.69,6.535,0,0.01,26.475,5.36
MO,2023-02-15,33.71,6.537,0,0.01,26.492,5.59
MO,2023-02-15,33.7,6.541,0,0.01,26.481,5.91
MO,2023-02-15,33.7,6.561,0,0.01,26.481,6.15
MO,2023-02-15,33.7,6.562,0,0.01,26.482,6.62
MO,2023-02-15,33.71,6.562,0,0.01,26.491,6.73
MO,2023-02-15,33.71,6.568,0,0.01,26.497,7.25
MO,2023-02-15,33.71,6.573,0,0.01,26.492,7.31
MO,2023-02-15,33.72,6.579,0,0.01,26.505,7.5
MO,2023-02-15,33.69,6.589,0,0.01,26.48,7.82
MO,2023-02-15,33.72,6.591,0,0.01,26.503,7.46
MO,2023-02-15,33.72,6.613,0,0.01,26.504,8.26
MO,2023-02-15,33.73,6.62,0,0.01,26.506,8.24
MO,2023-02-15,33.72,6.628,0,0.01,26.501,8.78
MO,2023-02-15,33.72,6.632,0,0.01,26.498,9.03
MO,2023-02-15,33.74,6.641,0,0.01,26.517,9.21
MO,2023-02-15,33.73,6.65,0,0.01,26.512,9.86
MO,2023-02-15,33.72,6.658,0,0.01,26.504,9.82
MO,2023-02-15,33.74,6.668,0,0.01,26.516,10.63
MO,2023-02-15,33.76,6.67,0,0.01,26.531,10.49
MO,2023-02-15,33.76,6.677,0,0.01,26.537,11.32
MO,2023-02-15,33.75,6.679,0,0.01,26.525,11.09
MO,2023-02-15,33.75,6.689,0,0.01,26.529,12.03
MO,2023-02-15,33.78,6.692,0,0.01,26.553,12.14
MO,2023-02-15,33.76,6.697,0,0.01,26.541,12.51
MO,2023-02-15,33.78,6.707,0,0.01,26.561,13.23
MO,2023-02-15,33.77,6.72,0,0.01,26.552,13.8
MO,2023-02-15,33.78,6.734,0,0.01,26.557,14.02
MO,2023-02-15,33.81,6.766,0,0.01,26.579,13.74
MO,2023-02-15,33.8,6.751,0,0.01,26.565,13.35
MO,2023-02-15,33.82,6.737,0,0.01,26.585,12.92
MO,2023-02-15,33.78,6.738,0,0.01,26.551,13.27
MO,2023-02-15,33.77,6.729,0,0.01,26.547,12.59
MO,2023-02-15,33.78,6.724,0,0.01,26.552,12.55
MO,2023-02-15,33.74,6.714,0,0.01,26.525,12.45
MO,2023-02-15,33.75,6.704,0,0.01,26.534,12.27
MO,2023-02-15,33.76,6.695,0,0.01,26.54,11.76
MO,2023-02-15,33.74,6.695,0,0.01,26.523,11.92
MO,2023-02-15,33.74,6.694,0,0.01,26.524,11.81
MO,2023-02-15,33.76,6.691,0,0.01,26.534,11.5
MO,2023-02-15,33.77,6.684,0,0.01,26.548,11.33
MO,2023-02-15,33.75,6.688,0,0.01,26.528,11.47
MO,2023-02-15,33.75,6.679,0,0.01,26.525,10.86
MO,2023-02-15,33.75,6.68,0,0.01,26.523,10.8
MO,2023-02-15,33.75,6.678,0,0.01,26.526,11
MO,2023-02-15,33.75,6.671,0,0.01,26.529,10.3
MO,2023-02-15,33.76,6.673,0,0.01,26.537,10.53
MO,2023-02-15,33.73,6.671,0,0.01,26.511,10
MO,2023-02-15,33.75,6.671,0,0.01,26.529,10.25
MO,2023-02-15,33.76,6.665,0,0.01,26.533,9.79
MO,2023-02-15,33.76,6.664,0,0.01,26.534,9.79
MO,2023-02-15,33.74,6.659,0,0.01,26.52,9.5
MO,2023-02-15,33.72,6.659,0,0.01,26.502,9.58
MO,2023-02-15,33.74,6.652,0,0.01,26.515,9.05
MO,2023-02-15,33.72,6.654,0,0.01,26.497,9.3
MO,2023-02-15,33.73,6.639,0,0.01,26.508,8.69
MO,2023-02-15,33.73,6.638,0,0.01,26.509,8.72
MO,2023-02-15,33.71,6.631,0,0.01,26.489,8.66
MO,2023-02-15,33.73,6.619,0,0.01,26.507,8.21
MO,2023-02-15,33.74,6.612,0,0.01,26.513,8.09
MO,2023-02-15,33.74,6.596,0,0.01,26.517,7.82
MO,2023-02-15,33.71,6.591,0,0.01,26.495,7.73
MO,2023-02-15,33.74,6.593,0,0.01,26.519,7.5
MO,2023-02-15,33.7,6.591,0,0.01,26.486,7.49
MO,2023-02-15,33.74,6.578,0,0.01,26.513,6.95
MO,2023-02-15,33.7,6.577,0,0.01,26.488,6.99
MO,2023-02-15,33.7,6.566,0,0.01,26.487,6.61
MO,2023-02-15,33.71,6.565,0,0.01,26.489,6.77
MO,2023-02-15,33.71,6.564,0,0.01,26.488,6.31
MO,2023-02-15,33.69,6.565,0,0.01,26.477,6.17
MO,2023-02-15,33.72,6.561,0,0.01,26.497,5.89
MO,2023-02-15,33.7,6.558,0,0.01,26.483,6.02
MO,2023-02-15,33.71,6.552,0,0.01,26.486,5.33
MO,2023-02-15,33.69,6.556,0,0.01,26.474,5.55
MO,2023-02-15,33.69,6.549,0,0.01,26.47,5.13
MO,2023-02-15,33.7,6.546,0,0.01,26.482,5.17
MO,2023-02-15,33.68,6.533,0,0.01,26.465,4.61
MO,2023-02-15,33.71,6.532,0,0.01,26.483,4.62
MO,2023-02-15,33.69,6.525,0,0.01,26.47,4.13
MO,2023-02-15,33.69,6.527,0,0.01,26.468,4.13
MO,2023-02-15,33.68,6.522,0,0.01,26.461,3.44
MO,2023-02-15,33.68,6.522,0,0.01,26.462,3.7
MO,2023-02-15,33.7,6.524,0,0.01,26.477,3.39
MO,2023-02-15,33.7,6.518,0,0.01,26.472,2.95
MO,2023-02-15,33.67,6.515,0,0.01,26.448,2.97
MO,2023-02-15,33.67,6.514,0,0.01,26.449,2.93
MO,2023-02-15,33.68,6.511,0,0.01,26.459,2.5
MO,2023-02-15,33.69,6.512,0,0.01,26.465,2.27
MO,2023-02-15,33.67,6.513,0,0.01,26.447,2.32
MO,2023-02-15,33.67,6.513,0,0.01,26.446,1.95
MO,2023-02-15,33.67,6.51,0,0.01,26.447,1.72
MO,2023-02-15,33.67,6.509,0,0.01,26.448,1.61
MO,2023-02-15,33.68,6.526,0,0.01,26.449,1.27
MO,2023-02-15,33.68,6.529,0,0.01,26.445,1.01
MO,2023-02-15,33.68,6.529,0,0.01,26.444,0.94
MO,2023-02-15,33.69,6.526,0,0.01,26.455,0.66
MO,2023-02-15,33.67,6.526,0,0.01,26.436,0.33
MO,2023-02-15,33.67,6.525,0,0.01,26.436,0.28
MO,2023-03-16,33.84,5.074,0,0.01,26.751,0
MO,2023-03-16,33.6,5.388,0,0.01,26.519,0.28
MO,2023-03-16,33.6,5.421,0,0.01,26.516,0.32
MO,2023-03-16,33.6,5.428,0,0.01,26.518,0.04
MO,2023-03-16,33.61,5.432,0,0.01,26.524,0.34
MO,2023-03-16,33.61,5.431,0,0.01,26.526,0.4
MO,2023-03-16,33.6,5.428,0,0.01,26.52,0.65
MO,2023-03-16,33.6,5.429,0,0.01,26.52,0.82
MO,2023-03-16,33.61,5.431,0,0.01,26.529,1.18
MO,2023-03-16,33.61,5.431,0,0.01,26.53,1.54
MO,2023-03-16,33.61,5.432,0,0.01,26.53,1.64
MO,2023-03-16,33.61,5.432,0,0.01,26.531,1.84
MO,2023-03-16,33.61,5.431,0,0.01,26.533,2.2
MO,2023-03-16,33.61,5.433,0,0.01,26.533,2.51
MO,2023-03-16,33.63,5.434,0,0.01,26.55,2.67
MO,2023-03-16,33.61,5.438,0,0.01,26.539,2.85
MO,2023-03-16,33.61,5.44,0,0.01,26.537,2.81
MO,2023-03-16,33.6,5.437,0,0.01,26.531,2.93
MO,2023-03-16,33.6,5.435,0,0.01,26.534,3.29
MO,2023-03-16,33.61,5.437,0,0.01,26.543,3.64
MO,2023-03-16,33.61,5.436,0,0.01,26.544,3.65
MO,2023-03-16,33.63,5.437,0,0.01,26.554,4.04
MO,2023-03-16,33.62,5.437,0,0.01,26.556,4.58
MO,2023-03-16,33.62,5.439,0,0.01,26.555,4.77
MO,2023-03-16,33.62,5.44,0,0.01,26.554,4.84
MO,2023-03-16,33.63,5.442,0,0.01,26.563,5.31
MO,2023-03-16,33.64,5.441,0,0.01,26.576,5.92
MO,2023-03-16,33.64,5.441,0,0.01,26.577,6.11
MO,2023-03-16,33.63,5.442,0,0.01,26.567,6.21
MO,2023-03-16,33.63,5.443,0,0.01,26.569,6.95
MO,2023-03-16,33.64,5.442,0,0.01,26.58,7.22
MO,2023-03-16,33.66,5.439,0,0.01,26.594,7.6
MO,2023-03-16,33.66,5.436,0,0.01,26.599,8.15
MO,2023-03-16,33.65,5.435,0,0.01,26.592,8.36
MO,2023-03-16,33.65,5.433,0,0.01,26.595,8.65
MO,2023-03-16,33.66,5.43,0,0.01,26.608,9
MO,2023-03-16,33.64,5.427,0,0.01,26.594,9.37
MO,2023-03-16,33.65,5.419,0,0.01,26.603,9.77
MO,2023-03-16,33.65,5.417,0,0.01,26.605,9.72
MO,2023-03-16,33.66,5.409,0,0.01,26.615,10.33
MO,2023-03-16,33.66,5.403,0,0.01,26.612,10.56
MO,2023-03-16,33.67,5.379,0,0.01,26.627,11.03
MO,2023-03-16,33.69,5.355,0,0.01,26.65,11.37
MO,2023-03-16,33.68,5.363,0,0.01,26.645,11.83
MO,2023-03-16,33.69,5.376,0,0.01,26.652,12.02
MO,2023-03-16,33.74,5.387,0,0.01,26.689,12.45
MO,2023-03-16,33.74,5.386,0,0.01,26.691,12.76
MO,2023-03-16,33.76,5.386,0,0.01,26.711,13.21
MO,2023-03-16,33.76,5.386,0,0.01,26.712,13.33
MO,2023-03-16,33.76,5.387,0,0.01,26.714,13.97
MO,2023-03-16,33.77,5.39,0,0.01,26.721,14.28
MO,2023-03-16,33.76,5.391,0,0.01,26.711,14.29
MO,2023-03-16,33.77,5.391,0,0.01,26.722,14.6
MO,2023-03-16,33.77,5.392,0,0.01,26.719,14.29
MO,2023-03-16,33.76,5.392,0,0.01,26.71,14.17
MO,2023-03-16,33.76,5.391,0,0.01,26.711,14.18
MO,2023-03-16,33.76,5.39,0,0.01,26.712,14.34
MO,2023-03-16,33.76,5.393,0,0.01,26.709,14.23
MO,2023-03-16,33.76,5.393,0,0.01,26.708,13.95
MO,2023-03-16,33.77,5.394,0,0.01,26.715,13.79
MO,2023-03-16,33.75,5.395,0,0.01,26.704,13.37
MO,2023-03-16,33.78,5.396,0,0.01,26.72,13.21
MO,2023-03-16,33.76,5.391,0,0.01,26.706,12.93
MO,2023-03-16,33.76,5.388,0,0.01,26.707,12.6
MO,2023-03-16,33.75,5.386,0,0.01,26.699,12.5
MO,2023-03-16,33.76,5.391,0,0.01,26.701,11.91
MO,2023-03-16,33.75,5.39,0,0.01,26.693,11.86
MO,2023-03-16,33.69,5.358,0,0.01,26.648,11.51
MO,2023-03-16,33.7,5.35,0,0.01,26.654,11.12
MO,2023-03-16,33.67,5.352,0,0.01,26.633,10.92
MO,2023-03-16,33.69,5.362,0,0.01,26.641,10.65
MO,2023-03-16,33.67,5.392,0,0.01,26.621,10.27
MO,2023-03-16,33.65,5.411,0,0.01,26.602,9.82
MO,2023-03-16,33.66,5.419,0,0.01,26.612,9.66
MO,2023-03-16,33.66,5.421,0,0.01,26.609,9.4
MO,2023-03-16,33.67,5.417,0,0.01,26.61,8.91
MO,2023-03-16,33.64,5.418,0,0.01,26.591,8.71
MO,2023-03-16,33.66,5.421,0,0.01,26.605,8.37
MO,2023-03-16,33.65,5.429,0,0.01,26.596,8.07
MO,2023-03-16,33.65,5.434,0,0.01,26.59,7.67
MO,2023-03-16,33.61,5.437,0,0.01,26.558,7.21
MO,2023-03-16,33.62,5.438,0,0.01,26.565,7.01
MO,2023-03-16,33.63,5.441,0,0.01,26.57,6.75
MO,2023-03-16,33.64,5.444,0,0.01,26.575,6.28
MO,2023-03-16,33.63,5.443,0,0.01,26.566,6.17
MO,2023-03-16,33.64,5.444,0,0.01,26.572,5.65
MO,2023-03-16,33.64,5.445,0,0.01,26.57,5.42
MO,2023-03-16,33.62,5.445,0,0.01,26.551,5.15
MO,2023-03-16,33.62,5.445,0,0.01,26.549,4.66
MO,2023-03-16,33.61,5.444,0,0.01,26.539,4.23
MO,2023-03-16,33.59,5.446,0,0.01,26.527,3.87
MO,2023-03-16,33.64,5.445,0,0.01,26.562,3.52
MO,2023-03-16,33.62,5.444,0,0.01,26.544,3.25
MO,2023-03-16,33.62,5.445,0,0.01,26.541,2.9
MO,2023-03-16,33.64,5.445,0,0.01,26.558,2.52
MO,2023-03-16,33.62,5.446,0,0.01,26.537,2.08
MO,2023-03-16,33.6,5.447,0,0.01,26.526,1.92
MO,2023-03-16,33.62,5.447,0,0.01,26.534,1.55
MO,2023-03-16,33.61,5.447,0,0.01,26.523,1.04
MO,2023-03-16,33.63,5.446,0,0.01,26.541,0.83
MO,2023-03-16,33.64,5.447,0,0.01,26.548,0.53
MO,2023-03-16,33.62,5.445,0,0.01,26.53,0.25
MO,2023-03-16,33.6,5.444,0,0.01,26.513,0.27
MO,2023-03-16,33.62,5.444,0,0.01,26.532,0.41
MO,2023-03-16,33.63,5.445,0,0.01,26.541,0.77
MO,2023-03-16,33.63,5.446,0,0.01,26.541,0.95
MO,2023-03-16,33.64,5.448,0,0.01,26.55,1.2
MO,2023-03-16,33.62,5.445,0,0.01,26.536,1.69
MO,2023-03-16,33.62,5.444,0,0.01,26.538,1.85
MO,2023-03-16,33.62,5.446,0,0.01,26.538,2.2
MO,2023-03-16,33.61,5.442,0,0.01,26.533,2.42
MO,2023-03-16,33.63,5.44,0,0.01,26.554,2.7
MO,2023-03-16,33.61,5.439,0,0.01,26.539,3.11
MO,2023-03-16,33.62,5.438,0,0.01,26.55,3.33
MO,2023-03-16,33.6,5.44,0,0.01,26.531,3.63
MO,2023-03-16,33.64,5.441,0,0.01,26.567,3.73
MO,2023-03-16,33.6,5.441,0,0.01,26.532,4.17
MO,2023-03-16,33.63,5.441,0,0.01,26.561,4.54
MO,2023-03-16,33.63,5.443,0,0.01,26.559,4.59
MO,2023-03-16,33.63,5.443,0,0.01,26.562,5.29
MO,2023-03-16,33.64,5.444,0,0.01,26.57,5.24
MO,2023-03-16,33.64,5.444,0,0.01,26.572,5.54
MO,2023-03-16,33.63,5.444,0,0.01,26.565,6.04
MO,2023-03-16,33.64,5.445,0,0.01,26.574,6.37
MO,2023-03-16,33.63,5.444,0,0.01,26.568,6.76
MO,2023-03-16,33.64,5.444,0,0.01,26.576,6.66
MO,2023-03-16,33.64,5.439,0,0.01,26.585,7.54
MO,2023-03-16,33.66,5.433,0,0.01,26.6,7.76
MO,2023-03-16,33.65,5.429,0,0.01,26.595,7.88
MO,2023-03-16,33.64,5.427,0,0.01,26.59,8.39
MO,2023-03-16,33.66,5.424,0,0.01,26.603,8.73
MO,2023-03-16,33.65,5.423,0,0.01,26.596,8.81
MO,2023-03-16,33.65,5.422,0,0.01,26.599,9.4
MO,2023-03-16,33.65,5.422,0,0.01,26.6,9.56
MO,2023-03-16,33.68,5.417,0,0.01,26.623,9.77
MO,2023-03-16,33.65,5.405,0,0.01,26.61,10.38
MO,2023-03-16,33.68,5.395,0,0.01,26.629,10.65
MO,2023-03-16,33.69,5.378,0,0.01,26.645,10.83
MO,2023-03-16,33.67,5.362,0,0.01,26.634,11.22
MO,2023-03-16,33.68,5.355,0,0.01,26.642,11.43
MO,2023-03-16,33.7,5.357,0,0.01,26.66,11.9
MO,2023-03-16,33.7,5.37,0,0.01,26.658,12.16
MO,2023-03-16,33.73,5.387,0,0.01,26.679,12.2
MO,2023-03-16,33.75,5.385,0,0.01,26.701,12.71
MO,2023-03-16,33.75,5.385,0,0.01,26.703,13.17
MO,2023-03-16,33.75,5.387,0,0.01,26.701,13.09
MO,2023-03-16,33.77,5.394,0,0.01,26.716,13.84
MO,2023-03-16,33.76,5.395,0,0.01,26.716,14.18
MO,2023-03-16,33.75,5.395,0,0.01,26.708,14.37
MO,2023-03-16,33.75,5.396,0,0.01,26.705,14
MO,2023-03-16,33.76,5.397,0,0.01,26.713,13.96
MO,2023-03-16,33.75,5.397,0,0.01,26.704,13.88
MO,2023-03-16,33.77,5.398,0,0.01,26.721,13.92
MO,2023-03-16,33.77,5.397,0,0.01,26.722,13.74
MO,2023-03-16,33.75,5.398,0,0.01,26.703,13.77
MO,2023-03-16,33.77,5.397,0,0.01,26.721,13.52
MO,2023-03-16,33.75,5.396,0,0.01,26.702,13.19
MO,2023-03-16,33.76,5.394,0,0.01,26.703,12.9
MO,2023-03-16,33.75,5.386,0,0.01,26.7,12.62
MO,2023-03-16,33.76,5.387,0,0.01,26.706,12.24
MO,2023-03-16,33.75,5.386,0,0.01,26.698,12.21
MO,2023-03-16,33.75,5.393,0,0.01,26.69,11.83
MO,2023-03-16,33.72,5.37,0,0.01,26.673,11.51
MO,2023-03-16,33.7,5.366,0,0.01,26.659,11.45
MO,2023-03-16,33.69,5.351,0,0.01,26.643,11.02
MO,2023-03-16,33.68,5.347,0,0.01,26.636,10.47
MO,2023-03-16,33.66,5.384,0,0.01,26.618,9.96
MO,2023-03-16,33.67,5.402,0,0.01,26.619,9.79
MO,2023-03-16,33.66,5.408,0,0.01,26.611,9.31
MO,2023-03-16,33.66,5.416,0,0.01,26.602,8.92
MO,2023-03-16,33.65,5.421,0,0.01,26.596,8.55
MO,2023-03-16,33.66,5.425,0,0.01,26.601,8.44
MO,2023-03-16,33.65,5.433,0,0.01,26.592,7.94
MO,2023-03-16,33.63,5.439,0,0.01,26.575,7.51
MO,2023-03-16,33.67,5.441,0,0.01,26.6,7.26
MO,2023-03-16,33.64,5.441,0,0.01,26.58,6.97
MO,2023-03-16,33.64,5.44,0,0.01,26.58,6.7
MO,2023-03-16,33.65,5.444,0,0.01,26.584,6.32
MO,2023-03-16,33.65,5.447,0,0.01,26.579,5.87
MO,2023-03-16,33.66,5.446,0,0.01,26.589,5.86
MO,2023-03-16,33.63,5.44,0,0.01,26.565,5.34
MO,2023-03-16,33.62,5.441,0,0.01,26.554,4.93
MO,2023-03-16,33.63,5.444,0,0.01,26.559,4.8
MO,2023-03-16,33.63,5.44,0,0.01,26.562,4.5
MO,2023-03-16,33.64,5.438,0,0.01,26.562,4.11
MO,2023-03-16,33.63,5.44,0,0.01,26.559,3.93
MO,2023-03-16,33.61,5.438,0,0.01,26.542,3.62
MO,2023-03-16,33.61,5.437,0,0.01,26.541,3.26
MO,2023-03-16,33.62,5.435,0,0.01,26.542,2.97
MO,2023-03-16,33.62,5.436,0,0.01,26.539,2.51
MO,2023-03-16,33.63,5.433,0,0.01,26.549,2.01
MO,2023-03-16,33.62,5.432,0,0.01,26.539,1.58
MO,2023-03-16,33.6,5.432,0,0.01,26.519,1.22
MO,2023-03-16,33.6,5.431,0,0.01,26.519,0.89
MO,2023-03-16,33.61,5.433,0,0.01,26.524,0.37
MO,2023-03-16,33.54,5.429,0,0.01,26.472,0.05
MO,2023-03-16,33.6,5.43,0,0.01,26.517,0.21
MO,2023-03-16,33.62,5.431,0,0.01,26.534,0.35
MO,2023-03-16,33.62,5.432,0,0.01,26.533,0.19
MO,2023-03-16,33.62,5.43,0,0.01,26.535,0.37
MO,2023-03-16,33.62,5.432,0,0.01,26.535,0.67
MO,2023-03-16,33.62,5.432,0,0.01,26.536,1.03
MO,2023-03-16,33.63,5.433,0,0.01,26.545,1.21
MO,2023-03-16,33.62,5.431,0,0.01,26.538,1.3
MO,2023-03-16,33.62,5.43,0,0.01,26.541,1.79
MO,2023-03-16,33.63,5.432,0,0.01,26.551,2.27
MO,2023-03-16,33.64,5.432,0,0.01,26.56,2.33
MO,2023-03-16,33.63,5.437,0,0.01,26.548,2.68
MO,2023-03-16,33.64,5.437,0,0.01,26.558,3.05
MO,2023-03-16,33.62,5.438,0,0.01,26.549,3.17
MO,2023-03-16,33.61,5.439,0,0.01,26.541,3.62
MO,2023-03-16,33.63,5.442,0,0.01,26.557,3.88
MO,2023-03-16,33.63,5.443,0,0.01,26.558,4.32
MO,2023-03-16,33.62,5.444,0,0.01,26.549,4.55
MO,2023-03-16,33.62,5.444,0,0.01,26.551,5
MO,2023-03-16,33.63,5.445,0,0.01,26.56,5.18
MO,2023-03-16,33.63,5.444,0,0.01,26.562,5.36
MO,2023-03-16,33.63,5.444,0,0.01,26.564,5.95
MO,2023-03-16,33.64,5.443,0,0.01,26.575,6.21
MO,2023-03-16,33.65,5.442,0,0.01,26.586,6.4
MO,2023-03-16,33.64,5.441,0,0.01,26.579,6.69
MO,2023-03-16,33.64,5.44,0,0.01,26.582,7.18
MO,2023-03-16,33.65,5.441,0,0.01,26.591,7.29
MO,2023-03-16,33.66,5.442,0,0.01,26.6,7.65
